id,log,created_at,time,from_user_id_str,user_followers_count,user_location,status_url,positivo_negativo
190,RT @El_Universal_Mx: El presidente Andrés Manuel López Obrador dijo que su gobierno tiene otros datos y que la economía está muy bien https://t.co/d6njQs6jkN,Thu May 30 23:59:15 +0000 2019,31/05/2019 00:59:15,1957868630,15,,http://twitter.com/AcaCelaya/statuses/1134247934869024769,1
191,RT @AristeguiOnline: AMLO tiene que meter a la cárcel a todos los que hayan violado la ley: Labastida | Video https://t.co/f9QgDFZyIr,Thu May 30 23:59:15 +0000 2019,31/05/2019 00:59:15,443418980,37,cd mexico,http://twitter.com/fdz_alarcon/statuses/1134247933379895296,0
192,"RT @aristeguinot: La realidad obligará a AMLO a encarcelar a quienes violaron la ley, quiera o no: Labastida https://t.co/SoyTX0OJf0 https://t.co/EzmffDcI08",Thu May 30 23:59:11 +0000 2019,31/05/2019 00:59:11,89540201,39,mexico,http://twitter.com/hvital/statuses/1134247917114363904,0
193,"RT @revistaproceso: AMLO: Ningún problema con Krauze por lo del hampa periodística; “estoy seguro que se le olvidó”
https://t.co/ryCASKeSkh",Thu May 30 23:59:11 +0000 2019,31/05/2019 00:59:11,2574137257,188,,http://twitter.com/jrockerlopz/statuses/1134247915902382081,0
195,"RT @Reforma: El Presidente AMLO sostuvo que la economía de México va muy bien; ""Nuestros datos nos indican que vamos bien"", aseguró. https://t.co/QTC6zWm1VA",Thu May 30 23:59:06 +0000 2019,31/05/2019 00:59:06,908437852815376384,598,CDMX,http://twitter.com/PidalPatricia/statuses/1134247897279750145,1
196,RT @AristeguiOnline: AMLO tiene que meter a la cárcel a todos los que hayan violado la ley: Labastida | Video https://t.co/f9QgDFZyIr,Thu May 30 23:59:06 +0000 2019,31/05/2019 00:59:06,785565292034351104,38,,http://twitter.com/rosalbamtzt/statuses/1134247895065026560,0
197,"RT @SinlineaMx: 👉Hace un año nos decían que México prácticamente estaría en la ruina.
¿Quiúbo? 😏

https://t.co/XrEGlu56Z3",Thu May 30 23:59:03 +0000 2019,31/05/2019 00:59:03,3118931101,298,"Los Angeles, CA",http://twitter.com/JavierPony/statuses/1134247884709220352,0
198,"RT @mexrichard: #Opinión de @mexrichard sobre algunas semejanzas entre Echeverría, López Portillo y el presidente Andrés Manuel.
Ellos dos son recordados con AMLO.
@El_Universal_Mx, @Reforma, @informador, @Milenio, @MilenioJalisco, @ElFinanciero_Mx, @muralcom.

https://t.co/o4IatQMRc6",Thu May 30 23:59:03 +0000 2019,31/05/2019 00:59:03,142525420,274,,http://twitter.com/polarshafer/statuses/1134247884658860033,0
199,"RT @sopitas: Como decía mi abuelita: Limosneros y con garrote
https://t.co/LMsUX9utyT",Thu May 30 23:59:01 +0000 2019,31/05/2019 00:59:01,446522191,1288,Isla Dermilin,http://twitter.com/DracoShenryu/statuses/1134247874957664257,0
200,No te pierdas mi último artículo: Seis meses de noticias de AMLO con más menciones en Twitter-primera entrega Diciembre 2018 - Febrero 2019 https://t.co/9TT6Na3Xmx vía @LinkedIn,Thu May 30 23:59:01 +0000 2019,31/05/2019 00:59:01,450700836,2254,Ombligo itinerante,http://twitter.com/EdmundoBerumen/statuses/1134247874026491905,0
201,"@Katsuragui @Guadalu83576215 @jrisco La tal Guadalu es un bot, me ayudas a eliminarlo? Sólo se la pasa ofendiendo a AMLO y a su esposa, revisen sus twits",Thu May 30 23:59:00 +0000 2019,31/05/2019 00:59:00,1064987288575320064,408,,http://twitter.com/MillerVg3/statuses/1134247869496664064,0
202,"RT @cesarfaz: Todavía no ganaba AMLO la elección y Enrique Krauze ya escribía en el New York Times sobre el fin de la democracia, el colapso de la república y la instauración de un nuevo absolutismo. Vayan a terapia o retírense en la playa, pero dejen de envenenar a los mexicanos.",Thu May 30 23:58:55 +0000 2019,31/05/2019 00:58:55,543580042,311,"Gustavo A. Madero, Distrito Fe",http://twitter.com/HmejiaCarlos/statuses/1134247849061957632,1
206,Córdova: mañaneras de AMLO seguirán suspendidas tras elecciones - https://t.co/GtbKDusoxO https://t.co/TxeoAP0Ku0,Thu May 30 23:58:51 +0000 2019,31/05/2019 00:58:51,192022112,37447,"Hermosillo, Sonora",http://twitter.com/ProyectoPuente/statuses/1134247832368476160,0
207,@brozoxmiswebs Que dirá Amlo?,Thu May 30 23:58:48 +0000 2019,31/05/2019 00:58:48,262666890,214,mexico,http://twitter.com/herdez1977/statuses/1134247821631246336,0
209,"RT @_AlberSan: Díganme si esto no amerita psicoanalísis.
Un científico especializado en biología cuantitativa, tiene que ir a Chicago. Allá le pagan su hospedaje y él se paga su avión.
Pero le confirmaron que no puede salir del país ¡sin un permiso firmado por AMLO!

https://t.co/JSO2Hma9xx",Thu May 30 23:58:46 +0000 2019,31/05/2019 00:58:46,207309672,268,Mexico,http://twitter.com/freedomMex68/statuses/1134247813519433728,0
210,RT @DesireeNavarro: Ojo a todos. Clonaron la cuenta de @dparamooficial NO sigan a @Davidparamomx por favor no se confundan. Esa fue creada por Red Amlo. Su cuenta está suspendida por un par de días porque la denunciaron.,Thu May 30 23:58:42 +0000 2019,31/05/2019 00:58:42,179269581,870,,http://twitter.com/Juanjo110692/statuses/1134247793940467712,0
211,"RT @GlodeJo07: ¡Gran diferencia! ¿No?

8,867 muertes violentas con Calderón en su primer año Vs 18 mil con AMLO en menos de 6 meses de gobierno.

Aquí no hay otros datos, presidente, aquí está la realidad, su gobierno no ha podido con el paquete y la ciudadanía lo está pagando.",Thu May 30 23:58:41 +0000 2019,31/05/2019 00:58:41,2292234648,838,"Guanajuato, México",http://twitter.com/chuyorozcom/statuses/1134247793487425536,0
212,"RT @7Snte: #SNTEunoAuno 👩‍🏫👨‍🏫

🗓 Calendario Escolar 2019-2020 🗓
👉Logra SNTE ampliar 10 días tiempo de descanso para maestros 👨‍💼 sin afectar planes y programas de estudio 🍎📚

#BuenMartes México #AlAire AMLO #VOTAPAREJO #JalifeEnDirecto #cinemex Edomex #HoyEnSixRadio #JalifeEnVivo #Xalapa https://t.co/23fp0SYE94",Thu May 30 23:58:41 +0000 2019,31/05/2019 00:58:41,703662440031121408,272,,http://twitter.com/InterianGonzalo/statuses/1134247792367558657,1
213,"RT @Luiss_cruz22: Hoy una amiga me dice.

La verdad ya me arrepentí de votar por AMLO.

Jajajaja tkm amiga.",Thu May 30 23:58:40 +0000 2019,31/05/2019 00:58:40,4779118034,78,"Morelia, Michoacán de Ocampo",http://twitter.com/RichardNN93/statuses/1134247789108518912,0
214,"RT @JTrianaT: La oficina personal de AMLO para el Béisbol con 350 millones de presupuesto este año, pero...

Padres de niños con cáncer denuncian que no les están aplicando quimioterapia en el Hospital “20 de Noviembre” debido a recortes y desabasto de medicinas.

https://t.co/FppvdByU9W",Thu May 30 23:58:37 +0000 2019,31/05/2019 00:58:37,781592936240721920,44,,http://twitter.com/Victoria_ss933/statuses/1134247773338046466,0
215,"RT @Omar_Castrejon: #Maduro a ""Jorge Ramos""

""Te vas a tragar con una Coca-Cola tu provocación""

Este es el invitado de honor de #AMLO y el ídolo de los Noroña, Yeidkol, ""Citlalli Hernández"", Batres, Manuel Toledo y otros próceres de la #4T

https://t.co/SC2sz3CTJo",Thu May 30 23:58:36 +0000 2019,31/05/2019 00:58:36,878964997883179013,1798,,http://twitter.com/cockieazul2017/statuses/1134247772033564673,0
216,"RT @hectoralexx: ¿Quiénes inspiran ataques brutales como el padecido por la senadora Citlali Hernández ayer?

(Hilo)

-""A AMLO hay que pararlo por la buena, por la mala o como sea"". Ex canciller foxista Jorge Castaňeda, 2004.

-""Hay que parar a ese loco AMLO"" -Martha Sahagún, 2004.",Thu May 30 23:58:33 +0000 2019,31/05/2019 00:58:33,531751668,545,,http://twitter.com/elotroartista/statuses/1134247756879581190,0
217,"RT @cesarfaz: Todavía no ganaba AMLO la elección y Enrique Krauze ya escribía en el New York Times sobre el fin de la democracia, el colapso de la república y la instauración de un nuevo absolutismo. Vayan a terapia o retírense en la playa, pero dejen de envenenar a los mexicanos.",Thu May 30 23:58:30 +0000 2019,31/05/2019 00:58:30,56762742,147,mexico,http://twitter.com/hbmclaren/statuses/1134247745609457665,1
218,"RT @cesarfaz: Todavía no ganaba AMLO la elección y Enrique Krauze ya escribía en el New York Times sobre el fin de la democracia, el colapso de la república y la instauración de un nuevo absolutismo. Vayan a terapia o retírense en la playa, pero dejen de envenenar a los mexicanos.",Thu May 30 23:58:30 +0000 2019,31/05/2019 00:58:30,56762742,147,mexico,http://twitter.com/hbmclaren/statuses/1134247745609457665,1
220,"RT @_AlberSan: Díganme si esto no amerita psicoanalísis.
Un científico especializado en biología cuantitativa, tiene que ir a Chicago. Allá le pagan su hospedaje y él se paga su avión.
Pero le confirmaron que no puede salir del país ¡sin un permiso firmado por AMLO!

https://t.co/JSO2Hma9xx",Thu May 30 23:58:26 +0000 2019,31/05/2019 00:58:26,113729231,306,Callejón Salsipuedes,http://twitter.com/ocampomario/statuses/1134247727171219457,0
221,"RT @LPOmx: El CEO de Bank of America afirmó que invertirá en los proyectos de AMLO ""para hacerlos una realidad""

El presidente sostuvo un encuentro con directivos del BofA. El banco ratificó su interés en seguir invirtiendo en el país.
https://t.co/fQiLQFg1UK",Thu May 30 23:58:21 +0000 2019,31/05/2019 00:58:21,11182582,3627,Istmo oaxaqueño y Tlalnepantla,http://twitter.com/koba2105/statuses/1134247708133224448,0
222,"RT @Omar_Castrejon: #Maduro a ""Jorge Ramos""

""Te vas a tragar con una Coca-Cola tu provocación""

Este es el invitado de honor de #AMLO y el ídolo de los Noroña, Yeidkol, ""Citlalli Hernández"", Batres, Manuel Toledo y otros próceres de la #4T

https://t.co/SC2sz3CTJo",Thu May 30 23:58:20 +0000 2019,31/05/2019 00:58:20,16455199,120,,http://twitter.com/lauris1206/statuses/1134247701955076097,0
223,"RT @_AlberSan: Díganme si esto no amerita psicoanalísis.
Un científico especializado en biología cuantitativa, tiene que ir a Chicago. Allá le pagan su hospedaje y él se paga su avión.
Pero le confirmaron que no puede salir del país ¡sin un permiso firmado por AMLO!

https://t.co/JSO2Hma9xx",Thu May 30 23:58:19 +0000 2019,31/05/2019 00:58:19,119801935,57,Mexico,http://twitter.com/AdrianadeHoyos/statuses/1134247697710571522,0
224,"RT @Miriam_Junne: Bank of America, el segundo banco más grande a nivel mundial, ofrece seguir invirtiendo en México.
Hígados fachos explotando y dando maromas en 3,2,1...

https://t.co/3CiTGIUTtY",Thu May 30 23:58:09 +0000 2019,31/05/2019 00:58:09,241300482,76,"Tonatico, México",http://twitter.com/cbgm_crito/statuses/1134247655817850880,0
226,@jrisco Lo mejor de todo fue que espero que la no primera dama se descuidara para acosar a nuestro abuelito AMLO 😂😂😂,Thu May 30 23:58:06 +0000 2019,31/05/2019 00:58:06,414496449,60,Abajo de in arbol,http://twitter.com/isaacco03/statuses/1134247643549511681,1
227,"@RodolfoOrtizE @MorenaHidalgoMX @RicardoRalBapt1 @CongresoHidalgo Como que los diputados de morena hacen todo lo contrario que AMLO, o esta es su estrategía?",Thu May 30 23:58:04 +0000 2019,31/05/2019 00:58:04,907820448951488515,12,,http://twitter.com/Miguelito_Simon/statuses/1134247637346136065,0
230,"RT @QuesaVerdades: VIDEO NUEVO: Tiembla EUA: ¡Presidente de Alemania convoca a ayudar a México, AMLO tiene a Trump de rodillas!

https://t.co/BQMAnwyqSy vía @YouTube",Thu May 30 23:57:59 +0000 2019,31/05/2019 00:57:59,1005680100904505345,362,"Sinaloa, México",http://twitter.com/EloyCampas/statuses/1134247616777281537,0
232,"RT @Megafono_Mx: Desde 2017, AMLO advirtió el caso de corrupción que se descubrió en Pemex, mientras Ciro Gómez Leyva defendía al gobierno de EPN.

El tiempo le dio la razón al Presidente: el empresario Alonso Ancira ya fue detenido y Emilio Lozoya es buscado por la FGR https://t.co/yHrNBBc0uY",Thu May 30 23:57:56 +0000 2019,31/05/2019 00:57:56,1036932400838782977,39,México,http://twitter.com/GermanGarciaYG1/statuses/1134247603330138112,0
233,RT @El_Universal_Mx: El presidente Andrés Manuel López Obrador dijo que su gobierno tiene otros datos y que la economía está muy bien https://t.co/d6njQs6jkN,Thu May 30 23:57:56 +0000 2019,31/05/2019 00:57:56,1075559815986860032,1794,,http://twitter.com/EDUARDO56964877/statuses/1134247602440945664,1
234,"RT @ExpPolitica: Te preguntamos: ¿qué tienen en común Elba Esther Gordillo, Raúl Salinas y Joaquín Hernández Galicia, ‘la Quina’?

https://t.co/BokylLA063",Thu May 30 23:57:56 +0000 2019,31/05/2019 00:57:56,3166138633,107,CDMX,http://twitter.com/Alexerwa/statuses/1134247601501552640,0
235,No creo que haga algo el ASNO/AMLO @lopezobrador_ le gusta empinarse y bajarse los calzones... Al pocoshuevos y MENTIROSO de cagada... Ya renuncia @lopezobrador_ y ve a chatrpm! https://t.co/qcXMycnjBu,Thu May 30 23:57:53 +0000 2019,31/05/2019 00:57:53,2787011316,71,"Querétaro, Querétaro Arteaga",http://twitter.com/javmenquin/statuses/1134247592370626560,0
236,"Pues yo no veo mucha diferencia entre AMLO y Donald Trump:
- No saben de historia
- No saben absolutamente nada de los derechos humanos
-Odian a las mujeres
-Puro idiota los apoya",Thu May 30 23:57:53 +0000 2019,31/05/2019 00:57:53,325866946,745,,http://twitter.com/fridagares/statuses/1134247590021685249,1
238,"RT @News_Stefano: @ferbelaunzaran @lopezobrador_ En tu mundo de fantasía ya todos se arrepintieron de votar por amlo, pero en la realidad su popularidad crece incluso entre los que no votamos por el. https://t.co/ZtzRrjPBle",Thu May 30 23:57:50 +0000 2019,31/05/2019 00:57:50,913369948881326080,693,Arkham,http://twitter.com/JessAbr91238037/statuses/1134247578344800256,0
239,@GenPenaloza @realDonaldTrump Los aumentos de aranceles de importación los terminará pagando el último en la cadena o sea el usuario....AMLO de tilde izquierdista no le preocupa mucho una prospera economía,Thu May 30 23:57:48 +0000 2019,31/05/2019 00:57:48,228651889,231,tierra,http://twitter.com/Robin_H/statuses/1134247569092206593,0
241,¡AYUDEN A DIFUNDIR! PRI COMPRA VOTOS CON PROGRAMAS SOCIALES DE AMLO https://t.co/nYQKP9Qung vía @YouTube,Thu May 30 23:57:44 +0000 2019,31/05/2019 00:57:44,88358655,74,,http://twitter.com/pikito11/statuses/1134247553048834048,1
242,RT @Kaizzer: David Paramo: PINCHE AMLO HDTPM ESTOY MAMADISIMO https://t.co/mfOSloWx2Z,Thu May 30 23:57:42 +0000 2019,31/05/2019 00:57:42,88077328,72,México,http://twitter.com/chevo79/statuses/1134247545503408129,0
243,"RT @Omar_Castrejon: #Maduro a ""Jorge Ramos""

""Te vas a tragar con una Coca-Cola tu provocación""

Este es el invitado de honor de #AMLO y el ídolo de los Noroña, Yeidkol, ""Citlalli Hernández"", Batres, Manuel Toledo y otros próceres de la #4T

https://t.co/SC2sz3CTJo",Thu May 30 23:57:41 +0000 2019,31/05/2019 00:57:41,309272410,116,📍 MX | Puebla - CDMX,http://twitter.com/ElDemoledorFiFi/statuses/1134247540176621569,0
244,RT @ExpPolitica: Esta es la 'triste' historia de la oposición en tiempos de la #4T 😓 https://t.co/5EY1GqogGj,Thu May 30 23:57:41 +0000 2019,31/05/2019 00:57:41,94006439,382,México,http://twitter.com/yoidivision/statuses/1134247539232956417,1
245,"@LupitaJuarezH Jajaja, a ver qué hace AMLO con la actitud que está tomando USA",Thu May 30 23:57:40 +0000 2019,31/05/2019 00:57:40,1113930909219282947,81,"Ciudad de México, México.",http://twitter.com/coyoc_luis/statuses/1134247536074452992,0
246,"RT @RamonFelVal: La Resolución del INAI fue atendida por siete áreas que dependen de la Oficina de la Presidencia. Lo único que pudieron encontrar, fue una nota periodística de internet donde AMLO habla de PROBEIS...

SIETE dependencias de la Presidencia pudieron encontrar una nota en internet.",Thu May 30 23:57:39 +0000 2019,31/05/2019 00:57:39,636446465,634,,http://twitter.com/adelinaced/statuses/1134247531901329409,1
248,"AMLO corta presupuesto a museos, adiós a exposiciones internacionales https://t.co/tkZYkgu1jH",Thu May 30 23:57:38 +0000 2019,31/05/2019 00:57:38,495201744,140,"León, Guanajuato",http://twitter.com/AromasLeon/statuses/1134247527874793477,0
250,"@sadim1opez Lamentablemente muchos sólo ven una mujer hermosa cerca de Amlo y no lo que realmente es, se dejan llevar por un twit mal intencionado y hacen quórum a un sin fín de insultos. Ella es una persona preparada e inteligente a la cual le debemos respeto.",Thu May 30 23:57:37 +0000 2019,31/05/2019 00:57:37,148458132,6453,Distrito Federal,http://twitter.com/L_Boop/statuses/1134247524582264832,0
251,Tengo ganas de ir a un antro a ponerme como estudiante con la beca de AMLO,Thu May 30 23:57:35 +0000 2019,31/05/2019 00:57:35,738249343,465,"Hermosillo, Sonora",http://twitter.com/AngelOrozco69/statuses/1134247516344651777,0
252,"@ActualidadRT mexicanos TODOS APOYEN A AMLO no lo dejen solo., Unidos Triunfaran y es posible que recuñeren sus Terrenls Usurpados por los maleantes del norte ¡¡¡¡ PUEBLO LUCHADOR JAMAS SERA SERA VENCIDO !!!!! Lo dice un Colombiano que les quiere",Thu May 30 23:57:34 +0000 2019,31/05/2019 00:57:34,3152973844,134,"Risaralda, Colombia",http://twitter.com/jovisacu31/statuses/1134247509004554241,1
253,RT @galvanochoa: Bank of America ofrece invertir en México; AMLO presume confianza https://t.co/DQOETSPb51,Thu May 30 23:57:30 +0000 2019,31/05/2019 00:57:30,2685579046,207,,http://twitter.com/jcoh4/statuses/1134247495352143876,0
254,"RT @JTrianaT: La oficina personal de AMLO para el Béisbol con 350 millones de presupuesto este año, pero...

Padres de niños con cáncer denuncian que no les están aplicando quimioterapia en el Hospital “20 de Noviembre” debido a recortes y desabasto de medicinas.

https://t.co/FppvdByU9W",Thu May 30 23:57:28 +0000 2019,31/05/2019 00:57:28,103319994,654,Mexico,http://twitter.com/kathiavenegas/statuses/1134247486569107456,0
255,"RT @_AlberSan: Díganme si esto no amerita psicoanalísis.
Un científico especializado en biología cuantitativa, tiene que ir a Chicago. Allá le pagan su hospedaje y él se paga su avión.
Pero le confirmaron que no puede salir del país ¡sin un permiso firmado por AMLO!

https://t.co/JSO2Hma9xx",Thu May 30 23:57:28 +0000 2019,31/05/2019 00:57:28,3176683374,77,,http://twitter.com/avenagalleta/statuses/1134247485239488512,0
256,"La verdad no me extraña que un presidente mediocre (#AMLO), tenga puros seguidores mediocres.

¡UPSI! 🤭😂",Thu May 30 23:57:28 +0000 2019,31/05/2019 00:57:28,386308306,1870,México,http://twitter.com/Real_Liam_Pauu/statuses/1134247484694380545,0
257,@EnTlalpan @BeatrizGMuller Ese AMLO es un loquillo... el problema para la sra del presidente es que él presume que aún batea a 300 jajajaja jajajajaja... esos de @EnTlalpan ya siéntese sra,Thu May 30 23:57:27 +0000 2019,31/05/2019 00:57:27,89540201,39,mexico,http://twitter.com/hvital/statuses/1134247482131566593,0
258,@FelixSalMac Amlo Traidoralapatria,Fri May 31 23:59:53 +0000 2019,01/06/2019 00:59:53,1606153904,113,,http://twitter.com/salranpal/statuses/1134610480310444033,0
261,"RT @johnerencastle1: La única oposición en el mundo que ha quedado minimizada por ser lépera, vulgar, mezquina, analfabeta, acomplejada, y ridícula; es la de México! Millones de mexicanos inteligentes, patriotas y trabajadores decimos al presidente: #AMLOEstamosContigo VIVA AMLO! https://t.co/AJKOJbdBcX",Fri May 31 23:59:51 +0000 2019,01/06/2019 00:59:51,126965736,2090,"SLP, MEXICO",http://twitter.com/LuisEchavarri01/statuses/1134610472085233669,1
263,"RT @tumbaburross: El argumento chairo por excelencia es que Calderón desató una ""guerra"" que llenó a México de muertos.

Curioso es que ahora que AMLO terminó la ""guerra"" y desató la ""paz"" hay más muertos, el inicio de gobierno más violento de LA HISTORIA DE MEXICO.",Fri May 31 23:59:48 +0000 2019,01/06/2019 00:59:48,115997067,475,Chilangolandia y Pachus,http://twitter.com/pp_ortega/statuses/1134610462312730624,0
264,"@Mauricio_35m @lopezobrador_ Mauricio, tu ya tienes un presidente y no es #AMLO, ya que vives en #Texas, eres de esos que se creen gringos siendo de ascendencia mexicana y todavía hay quien te compre tus opiniones, #DePenaAjena",Fri May 31 23:59:47 +0000 2019,01/06/2019 00:59:47,178214644,4267,,http://twitter.com/spaintyna/statuses/1134610457166303232,0
265,"RT @elgatopolitico_: Carlos Slim brinda su apoyo a AMLO y llama a mexicanos que viven fuera y dentro del país a unirse y cerrar filas.

#AMLOEstamosContigo

https://t.co/fTtXGleEOi",Fri May 31 23:59:46 +0000 2019,01/06/2019 00:59:46,126965736,2090,"SLP, MEXICO",http://twitter.com/LuisEchavarri01/statuses/1134610450975379456,1
266,"Gobernadores, Carlos Slim, CCE, Coparmex y políticos respaldan a AMLO y le piden firmeza ante EU. https://t.co/zRClBnNgf2",Fri May 31 23:59:44 +0000 2019,01/06/2019 00:59:44,84421088,2224,"Cancún, Quintana Roo",http://twitter.com/ATC_HH/statuses/1134610444906311681,1
267,"@Claudiashein lo dicho, en vez de estar echandole porras al amlo, deberias atender esta inseguridad: me acaban de robar mi bici que con tanto trabajo compre y ni una patrulla cercay los botones de panico no sirven, de verdad que coraje que esto pase cuando prometieron un cambio😡",Fri May 31 23:59:40 +0000 2019,01/06/2019 00:59:40,1977466872,47,"Miguel Hidalgo, Distrito Feder",http://twitter.com/suciomarioguapo/statuses/1134610428082892800,0
268,"Grave denuncia de presidente del Congreso de BC involucra a altos funcionarios de AMLO en proceso electoral
https://t.co/2P3xJi2KJT https://t.co/xyBLetl0Di",Fri May 31 23:59:39 +0000 2019,01/06/2019 00:59:39,2573311302,28,"Mexicali, Baja California",http://twitter.com/sergioagorabc/statuses/1134610424127557633,0
269,"📹 Carmelita Salinas exige a @lopezobrador_ medicina para las personas con ‘VHS’...

¿Tú tienes VHS? 😂😅 https://t.co/ssAF3XyJDP https://t.co/uRzRluxKKn",Fri May 31 23:59:39 +0000 2019,01/06/2019 00:59:39,2826319492,33538,"México, DF",http://twitter.com/ElBigDataMx/statuses/1134610423997771776,0
270,Pueblos y colonias se quedan sin obra pública; AMLO calumnia a las organizaciones que protestan • Movimiento Antorchista Nacional https://t.co/upp9ulFU0t,Fri May 31 23:59:38 +0000 2019,01/06/2019 00:59:38,1857821058,91,,http://twitter.com/pabloam2013/statuses/1134610419878748160,1
273,@LuciaGo11490717 @lopezobrador_ Vi a amlo..siempre con AMLO,Fri May 31 23:59:30 +0000 2019,01/06/2019 00:59:30,565806024,1865,México,http://twitter.com/forozcolg/statuses/1134610383057145856,0
274,"Miente AMLO
Los Antorchistas no somos intermediarios, basta de tantas falsedades y calumnias. https://t.co/LLj0V6uBUn",Fri May 31 23:59:29 +0000 2019,01/06/2019 00:59:29,4204680346,158,,http://twitter.com/jarrillagasoto/statuses/1134610380448325633,0
276,"@ferbelaunzaran Veo que rating en twitter sube cuando criticas y atacas al presidente AMLO solo así logras llamar la atención, de otra manera pasarías desapercibido.",Fri May 31 23:59:28 +0000 2019,01/06/2019 00:59:28,132623708,1986,CHIMALHUACAN Me☭ico,http://twitter.com/ioseandoni/statuses/1134610377231208448,1
277,"RT @DoliaEstevez: Cierran filas en torno a embestida: ""Gobernadores, Carlos Slim, CCE, Coparmex y políticos respaldan a AMLO y le piden firmeza ante EU"", vía @SinEmbargoMx https://t.co/F2cFtXNVK8",Fri May 31 23:59:28 +0000 2019,01/06/2019 00:59:28,814715868194177024,113,,http://twitter.com/MarioLe00680558/statuses/1134610375855525888,0
279,"@Karlaortiz78 @PabloMtzDelCam1 @m_ebrard Es correcto generalizar cuando se refiere al 80% de la población que qpota, otro 7% indeciso y sólo 13% en desacuerdo con AMLO.
Aunque usted representa minoría, es muy válida su opinión",Fri May 31 23:59:25 +0000 2019,01/06/2019 00:59:25,163457713,208,Ciudad de México,http://twitter.com/Vision_ciudad/statuses/1134610362400223232,0
281,"RT @ibanez_2014: @VerAntorcha @lopezobrador_ Miente AMLO
Los Antorchistas no somos intermediarios, basta de tantas falsedades . Póngase a trabajar en vez de andar como un demagogo.",Fri May 31 23:59:16 +0000 2019,01/06/2019 00:59:16,1093031327916527616,37,,http://twitter.com/Josermz85/statuses/1134610328191492096,0
284,"RT @bbcmundo: ¿Por qué AMLO no viaja? El presidente de México todavía no decide si asistirá a la Cumbre del G20, considerado el principal foro para la cooperación económica, financiera y política entre los países más poderosos. https://t.co/6FvG29EnTQ",Fri May 31 23:59:08 +0000 2019,01/06/2019 00:59:08,1119463255196356609,40,Ecuador,http://twitter.com/SelenaMontoya0/statuses/1134610291935891457,0
285,"@RodoFierro los fachos, fifis, chayoteros y wannabefifís sólo saben estar en contra. Si AMLO hubiera sido agresivo, se habrían asustado; si hubiera sido débil, reclamarían falta de fuerza; y como la respuesta fue digna y honorable, no saben qué hacer porque desconocen esas cualidades",Fri May 31 23:59:07 +0000 2019,01/06/2019 00:59:07,586667890,376,cdmx,http://twitter.com/AlMirRey/statuses/1134610288345591808,1
286,"Narcotráfico y lavado de dinero, latentes en el gobierno de AMLO https://t.co/B3ogGpX8JY",Fri May 31 23:59:06 +0000 2019,01/06/2019 00:59:06,28608099,48400,México,http://twitter.com/contralinea/statuses/1134610285866770432,0
287,Gracias pejezombis https://t.co/NOMGl36yAL,Fri May 31 23:59:03 +0000 2019,01/06/2019 00:59:03,192420790,125,Monterrey N.L.,http://twitter.com/bdmarnav/statuses/1134610271643885569,1
288,"RT @GarcesLaureano: Trump ya le agarró la medida a Obrador.

Trump sabe imponerse y medir el panorama. Con Peña Nieto no pudo, porque Peña si le respondía y se le puso al tú por tú. Por eso negociaron.

Pero Trump al ver que AMLO no responde a los chingadazos, ya lo va a agarrar de su mensito.",Fri May 31 23:59:03 +0000 2019,01/06/2019 00:59:03,45300934,574,,http://twitter.com/asegom/statuses/1134610271228444673,1
290,"“Enfrentemos juntos esta situación. Es el llamado que hago a todos los mexicanos. A quienes estamos en el país como a los que viven y trabajan en Estados Unidos, a cerrar filas. Primero los mexicanos” Amlo

#AMLOEstamosContigo https://t.co/WFMkiJa8Uc",Fri May 31 23:58:59 +0000 2019,01/06/2019 00:58:59,2389842271,962,En El Corazon del Pueblo,http://twitter.com/Frases_De_AMLO/statuses/1134610253235011589,1
291,"RT @johnerencastle1: Hacía mucho tiempo que no me sentía tan empoderado y apoyado por mi Presidente. Creo también que millones de mexicanos nos sentimos así, pero además los pueblos de toda América. AMLO será el líder que liberará al mundo de Trump!#AMLOEstamosContigo https://t.co/uLL0RbSpN5",Fri May 31 23:58:58 +0000 2019,01/06/2019 00:58:58,126965736,2090,"SLP, MEXICO",http://twitter.com/LuisEchavarri01/statuses/1134610251754364928,1
292,"RT @QuesaVerdades: VIDEO NUEVO: Tiembla EUA: ¡Presidente de Alemania convoca a ayudar a México, AMLO tiene a Trump de rodillas!

https://t.co/BQMAnwyqSy vía @YouTube",Fri May 31 23:58:56 +0000 2019,01/06/2019 00:58:56,866771923128246272,798,,http://twitter.com/Elizabe38038750/statuses/1134610243273363457,0
293,"@MaraDeJessMend3 la corrupción en México es enorme, sus tentáculos están por doquier, niveles altos, bajos, es una aberrante realidad, funcionarios robában a manos llenas, y servidores públicos corrompiendo a la ciudadanía; vívimos un parteaguas en la historia de México, somos millones con AMLO!",Fri May 31 23:58:54 +0000 2019,01/06/2019 00:58:54,1118283869730504704,1055,,http://twitter.com/newmetal732/statuses/1134610235220549635,1
294,"RT @hectordflores: @CASTANEDAVICTOR @JLozanoA @lopezobrador_ Más bien es un texto ridículo: tratar de evangelizar a Trump con citas históricas imprecisas, sin ninguna coherencia con el tema central.

No, a Trump se le debe hacer política fuerte, dura y en su propio país. Ahí están los aliados. Pero a AMLO no le da.",Fri May 31 23:58:53 +0000 2019,01/06/2019 00:58:53,133380815,496,"Campeche, México",http://twitter.com/JoseEduardoEC/statuses/1134610229558222850,0
